,publisher_name,publisher_id
5786,Polar Price Verlags- U. Aktionshaus,5786
5787,Columna Edicions,5787
5788,Seal Press,5788
5789,Christian Bourgois,5789
5790,Florent Massot,5790
5791,Editions du Rocher,5791
5792,Pygmalion,5792
5793,Rouergue,5793
5794,Rageot,5794
5795,StankÃ?Â©,5795
5796,Le Reflet,5796
5797,H&amp;O Editions,5797
5798,Plon,5798
5799,Editions du Rouergue,5799
5800,Pauvert,5800
5801,Bayard,5801
5802,Ramsay,5802
5803,Nil,5803
5804,Presses universitaires de France,5804
5805,Documentation franÃ§aise,5805
5806,Nil Editions,5806
5807,Nathan,5807
5808,Freedom from Religion Foundation,5808
5809,Moonriver Publishing,5809
5810,Corona House Publishing,5810
5811,Cloud Ten Pictures Inc,5811
5812,Goals Institute,5812
5813,Peter Pauper Pr,5813
5814,Lester &amp; Orpen Dennys Publishers,5814
5815,Marietta Publishing Company,5815
5816,ScreenPress Books,5816
5817,El Cobre Edciones,5817
5818,Exile Editions,5818
5819,Rec Room Publishing,5819
5820,BookSales,5820
5821,Flanker Press Ltd.,5821
5822,Elliot's Books,5822
5823,Castalia Publishing Company,5823
5824,Access Publishers Network,5824
5825,Berkley Prime Crime,5825
5826,Sports Publishing,5826
5827,F A Thorpe (Publishers),5827
5828,William Heinemann Ltd,5828
5829,T. Rap,5829
5830,Humanity Press/prometheus Bk,5830
5831,Meulenhoff,5831
5832,Aramith,5832
5833,"Age Concern Books, Age Concern England",5833
5834,Harmonie,5834
5835,Verulam Publishing Ltd,5835
5836,Mount Publishing Ltd,5836
5837,Wiley-Interscience,5837
5838,Craigs,5838
5839,Kendall Hunt Pub,5839
5840,Distributed by St. Martin's Press,5840
5841,Christiana-Verlag,5841
5842,Anne Sloan,5842
5843,Weidenfeld &amp; Nicholson,5843
5844,Crossamerica Books,5844
5845,Newlifestyle Books,5845
5846,Nossa y Jara Editores,5846
5847,Worth Publishers Inc,5847
5848,Re/Search Publications,5848
5849,Carlton Publishing Group,5849
5850,Radio Bookstore Press,5850
5851,Beckett Pubns,5851
5852,FASA Corp.,5852
5853,Meulenhoff Nederland,5853
5854,Hanser Fachbuch,5854
5855,Cedar Hill Pub,5855
5856,Univ of Minnesota Pr,5856
5857,Sterlinghouse Publisher,5857
5858,Treble Heart Books,5858
5859,eXtasy Books,5859
5860,Melhoramentos,5860
5861,Distributed by Houghton Mifflin,5861
5862,Bilingual Press/Editorial Bilingue (AZ),5862
5863,Canon Press,5863
5864,Editorial Galerna,5864
5865,Aardwolfe Books,5865
5866,Wydawn. SENS,5866
5867,Addison Wesley Longman,5867
5868,T.Y. Crowell,5868
5869,New Riders,5869
5870,Realm of Vandora,5870
5871,Your Own World Books,5871
5872,Jewish Lights Publishing,5872
5873,Luramedia Inc.,5873
5874,Charles H. Kerr Publishers Company,5874
5875,African World Info/Systems,5875
5876,African American Images,5876
5877,Antique Collectors Club,5877
5878,K. Wagenbach,5878
5879,Love Spell/Dorchester Pub. Co.,5879
5880,P. Belfond,5880
5881,HarperCollins Illustrated,5881
5882,Dc Comics,5882
5883,Oakland CA,5883
5884,Jon Carpenter Publishing,5884
5885,Bodley Head Children's Books,5885
5886,Gill &amp; Macmillan Ltd,5886
5887,Millennium Legacies,5887
5888,Verticales,5888
5889,Hachette Education,5889
5890,La Baleine,5890
5891,Backup Computer Resources,5891
5892,Presses Universitaires de France - PUF,5892
5893,Editions Du Seuil,5893
5894,Chosen Books,5894
5895,SeaStar Books,5895
5896,"Ohio, C. E. Merrill Pub. Co",5896
5897,Farrar Straus &amp; Giroux (Tx),5897
5898,Purple Pomegranate Productions,5898
5899,Olive Press,5899
5900,Virginia Publishing,5900
5901,Island Heritage Pub,5901
5902,T. Audel,5902
5903,Learning Intl,5903
5904,Purple House Press,5904
5905,Candle Books,5905
5906,Logos International,5906
5907,Dialogue House Library,5907
5908,Franciscan Herald Press,5908
5909,Wildside Pr,5909
5910,Royal House Publishing,5910
5911,Mystery Writers of America Presents,5911
5912,"Chaosium, Inc.",5912
5913,Chaosium,5913
5914,Excelsior Games,5914
5915,One Peaceful World Press,5915
5916,ACW Press,5916
5917,Eastman Publishing,5917
5918,Favorite Recipes Press (FRP),5918
5919,Lowfat Pubns,5919
5920,Merrill,5920
5921,Bolchazy-Carducci Publishers,5921
5922,United Church Press,5922
5923,Woodbridge Pr Pub,5923
5924,Words Book,5924
5925,Joyce Meyer Trade,5925
5926,Free Spirit Pub,5926
5927,Argus Communications,5927
5928,Westminster Press,5928
5929,Morehouse Pub Co,5929
5930,Chalice Press,5930
5931,Living Love Center,5931
5932,New World Publications,5932
5933,American History Research Associates,5933
5934,Taschenbuch Verlag,5934
5935,Harlequin Presents,5935
5936,"Harrison House, Incorporated",5936
5937,Thomas More Publishing,5937
5938,Forest of Peace Books,5938
5939,H.M. Gousha Co.,5939
5940,Strang Communications Co,5940
5941,Executive Excellence Publishing,5941
5942,Promise Publishing Company,5942
5943,Lighthouse of Hope Publications,5943
5944,Golden Apple Publishers,5944
5945,Transglobal Books Inc,5945
5946,Living Batch Press,5946
5947,"Davis Publications, Incorporated",5947
5948,Trident Press,5948
5949,Fawcett Popular Library,5949
5950,Mockingbird Square,5950
5951,Manor Books,5951
5952,"Granite Publishing, L.L.C.",5952
5953,Zzdap Publishing,5953
5954,"Brockhaus, Haan",5954
5955,Berliner Taschenbuch Verlag,5955
5956,Zytglogge,5956
5957,Alanna Nash,5957
5958,R Bemis Pub Ltd,5958
5959,Princeton Publishing Company,5959
5960,Fredric H. Jones &amp; Associates,5960
5961,John Platter,5961
5962,Andrew McDowall,5962
5963,Alloybooks,5963
5964,Jameson Books,5964
5965,Templar Books,5965
5966,Nosil a Publishing,5966
5967,Newroad Pub,5967
5968,Collier Macmillan,5968
5969,East/West Bridge,5969
5970,Sixth Avenue Books,5970
5971,Ashton-Tate,5971
5972,Son-Rise Publications &amp; Distribution Company,5972
5973,Beach Holme Publishing,5973
5974,Weitbrecht Verlag,5974
5975,Grupo Editorial Planeta Argentina,5975
5976,Ivy Press,5976
5977,Wallaby Books,5977
5978,Hardway Pr,5978
5979,Heartstong Presents,5979
5980,White Dove International,5980
5981,HealthMark Centers Inc,5981
5982,Cornerstone,5982
5983,Arcturus Publishing,5983
5984,Footprint Handbooks,5984
5985,Chivers Word for Word Audio Books,5985
5986,Pearson Learning,5986
5987,"Jeppesen Sanderson, Inc.",5987
5988,Urantia Foundation,5988
5989,Samson Publishers,5989
5990,Tales of the Mojave Road Pub. Co,5990
5991,Morris Communications Company,5991
5992,BrownHerron,5992
5993,Tessloff,5993
5994,Verlags-Anstalt Union,5994
5995,SM,5995
5996,Solitaires Intempestifs,5996
5997,"Pine Tree Press, Inc.",5997
5998,Czytelnik,5998
5999,Southern Tier Editions Harrington Park Press,5999
6000,Ethos Publishing,6000
6001,Nicolas-Hays,6001
6002,Corgi Yearling Books,6002
6003,Gomer Press,6003
6004,"Alchemy Communications Group, Limited",6004
6005,SMP Paperbacks,6005
6006,Logos Associates,6006
6007,Disc-Us Books,6007
6008,Curves International,6008
6009,Bio Med Intl,6009
6010,"Western Pub. Co., in conjunction with Children's Television Workshop",6010
6011,American Guidance Service,6011
6012,Derrydale Books,6012
6013,BETA Books,6013
6014,Dramatic Pub Co,6014
6015,G. K. Hall,6015
6016,Addison Wesley Higher Education (a Pearson Education company),6016
6017,"Publications International, Leap Frog",6017
6018,Minstrel,6018
6019,Steck-Vaughn Co,6019
6020,SportClassic Books,6020
6021,Maple Tree Press,6021
6022,Wildstone Audio,6022
6023,Center,6023
6024,Society for Developmental Education,6024
6025,Ballantine Books/Fawcett,6025
6026,Clear View Press,6026
6027,Creflo Dollar Ministries,6027
6028,National Nutrition Services,6028
6029,Bullet Press,6029
6030,New Orleans Scriptorium Publishing House,6030
6031,River City Publishing,6031
6032,Book of Hope,6032
6033,Inchworm Press,6033
6034,Iron Press,6034
6035,Picador Australia,6035
6036,Bruce Sims Books,6036
6037,Distributed to the book trade in the United States by Harper &amp; Row,6037
6038,Prentice Hall Press,6038
6039,X Press,6039
6040,Patmos Verlag,6040
6041,Patmos,6041
6042,"Langensch.-Hachette, M",6042
6043,Bastei-Verlag Gustav H. Lubbe GmbH &amp; Co.,6043
6044,G. LÃ¼bbe,6044
6045,Nilgiri Press,6045
6046,Adventures Unlimited Press,6046
6047,Ullstein HÃ?Â¶rverlag,6047
6048,Delmar Learning,6048
6049,BMG Wort,6049
6050,WestfÃ¤lisches Dampfboot,6050
6051,Aldine de Gruyter,6051
6052,Heinemann (Tx),6052
6053,Windmill Lane Pr,6053
6054,Atlas,6054
6055,EuropÃ?Â¤ische Verlagsanstalt,6055
6056,Rotbuch Verlag,6056
6057,Taschen Books Remainders,6057
6058,Mosaik,6058
6059,Knaus,6059
6060,Lotus Press (MI),6060
6061,Pentland Press (NC),6061
6062,Diesterweg,6062
6063,Neues Leben,6063
6064,Aare,6064
6065,MVG,6065
6066,Transit,6066
6067,Residenz Verlag,6067
6068,Denoel French,6068
6069,Alexander Books,6069
6070,Australian Consolidated Press,6070
6071,Hodder &amp; Stoughton Religious Division,6071
6072,Chapman &amp; Hall,6072
6073,Columbus Books,6073
6074,Pavilion Books,6074
6075,Univ of Wisconsin Pr,6075
6076,Quadrillion Publishing,6076
6077,Publishers Group West,6077
6078,City Visitor Pubns,6078
6079,"Well, There It is Publishers",6079
6080,Berkley Crime Fiction,6080
6081,Field Publications,6081
6082,Fawcett Columbine,6082
6083,Riverwood Books,6083
6084,A &amp; W Pub,6084
6085,Loki-Kirjat,6085
6086,Yankee Publishing,6086
6087,Doriel Pub,6087
6088,Aardvark,6088
6089,"Bible Study Resources, Inc",6089
6090,Tabor Pub.,6090
6091,Unwin Paperbacks,6091
6092,Katalin Media,6092
6093,Timber Press (OR),6093
6094,St. Martins,6094
6095,Tan Books &amp; Pub,6095
6096,Leandro Katz,6096
6097,Revelation,6097
6098,Black Sparrow Press,6098
6099,Autonomedia,6099
6100,Collectors Guide Publishing Inc,6100
6101,Avatar Press,6101
6102,Fiction Collective Two,6102
6103,NAL/Dutton,6103
6104,Michigan State University Press,6104
6105,Apostrofe,6105
6106,Hollyridge Press,6106
6107,Hay House Audio Books,6107
6108,Oasis Audio,6108
6109,John Muir Publications,6109
6110,Love Line Books,6110
6111,National Geographic Adventure Classics,6111
6112,Ediciones Libertarias/Prodhufi,6112
6113,Bonus Books,6113
6114,Path Press,6114
6115,BigHead Press,6115
6116,"Nevins Publishing Company, Incorporated",6116
6117,Missouri Historical Society Press,6117
6118,National Academy Press,6118
6119,Plenum/Harper Collins,6119
6120,M.V. Ziesing Books,6120
6121,Sperling &amp; Kupfer,6121
6122,La Luna,6122
6123,R. Cortina,6123
6124,Longanesi,6124
6125,Il Saggiatore,6125
6126,P. Manni,6126
6127,Giunti,6127
6128,Renaissance Productions,6128
6129,Peter Pan Industries,6129
6130,International Marine Publishing,6130
6131,Inforbooks,6131
6132,"B. Bakker voor de Stichting Collectieve Propaganda van het Nederlandse Boek, CPNB",6132
6133,Woodward Books,6133
6134,North Carolina State University,6134
6135,BZZTÃ´H,6135
6136,Black Ice Books,6136
6137,InnerCircle Publishing,6137
6138,G P Putnam's Sons,6138
6139,Stock,6139
6140,Evangelische Verlagsanstalt,6140
6141,WUNDERLICH VLG.,6141
6142,Lonely Planet Publications Ltd,6142
6143,White Sage Press,6143
6144,Brownlow Publishing Company,6144
6145,Research Centre of Kabbalah,6145
6146,Alternativemedicine.com Books,6146
6147,Patchouli Book Publishing,6147
6148,M&amp;T Press,6148
6149,Hard Rain Press,6149
6150,Harmony/Bell Tower,6150
6151,Golden Turtle (Cal),6151
6152,Baton Wicks Publications,6152
6153,Canongate Crime,6153
6154,Fanove Publishing,6154
6155,Sellerio di Giorgianni,6155
6156,Mercer University Press,6156
6157,Dartmouth College Press/University Press of N,6157
6158,Akadine Press,6158
6159,Susaeta,6159
6160,Ediciones Toray,6160
6161,CLE International,6161
6162,Ediciones del Serbal,6162
6163,J. BatllÃ³,6163
6164,Ediciones Catedra,6164
6165,"Egmont Ehapa, Berlin",6165
6166,Bundeszentrale fÃ¼r Politische Bildung,6166
6167,Wunderlich,6167
6168,Bastei-LÃ¼bbe,6168
6169,Dalmation Press,6169
6170,M. Niemeyer,6170
6171,W. Heyne,6171
6172,Moonstone Pub,6172
6173,Glencoe/MacMillan McGraw Hill,6173
6174,Dry Bones Press,6174
6175,Johns Hopkins Univ Pr,6175
6176,Nonpareil Books,6176
6177,Horizon Books Publishers,6177
6178,Manifest Publications,6178
6179,"Wolgemuth &amp; Hyatt, Publishers, Inc.",6179
6180,Neelie Pub,6180
6181,Rich Pub Co,6181
6182,Knights Press,6182
6183,"New Holland Publishers, Ltd.",6183
6184,Futura Publications,6184
6185,Kheper Publishing,6185
6186,Kvsel-Verlag,6186
6187,Gutter Press,6187
6188,Pinata Books,6188
6189,Blue Eagle Pub,6189
6190,Haufe Verlag Sachbuch,6190
6191,"Random House, Incorporated",6191
6192,Word Pub Audio Cassettes,6192
6193,Drollery Press,6193
6194,SM Ediciones,6194
6195,Russell Sage Foundation Publications,6195
6196,Wolfram Media,6196
6197,W. E. Upjohn Institute,6197
6198,Cornell Univ Pr,6198
6199,ZAI Publications,6199
6200,Alien Perspective,6200
6201,New Win Pub,6201
6202,McGraw-Hill Professional,6202
6203,Encre,6203
6204,Presses de la CitÃ©,6204
6205,Ivory Tower Publishing Company,6205
6206,Baker Bytes,6206
6207,Ediciones de la Torre,6207
6208,Biblioteca Nueva,6208
6209,"Cortes Generales, Servicio de Estudios y Publicaciones",6209
6210,Ediciones de la Discreta,6210
6211,FundaciÃ³n CÃ©sar Manrique,6211
6212,Editorial Verbum,6212
6213,Fundacion Jorge Guillen,6213
6214,Isla Muga Ediciones,6214
6215,Huerga &amp; Fierro Editores,6215
6216,Mark Nevin,6216
6217,Highbridge Press,6217
6218,"Sovereign World, Ltd.",6218
6219,S.E.E. Pub. Co.,6219
6220,Jenkins Publishing (PA),6220
6221,Manteau,6221
6222,SUN,6222
6223,Lighthouse Publishing,6223
6224,Fielding Worldwide,6224
6225,Starburst Publishers,6225
6226,Wayne State University Press,6226
6227,Vajra Print. and Pub. of Yoga Anand Ashram,6227
6228,Amacom Books,6228
6229,Mopoke Publishing,6229
6230,Harvest/HBJ Book,6230
6231,City Lights,6231
6232,City Lights Books,6232
6233,Arcade Pub,6233
6234,Firefly Books,6234
6235,Jaca book,6235
6236,Don't Call It Frisco Press,6236
6237,New Directions Pub. Corp.,6237
6238,Stonehill Pub. Co,6238
6239,Sterling*+ Publishing Company,6239
6240,Columbia Music Company,6240
6241,North Carolina Wesleyan,6241
6242,Wolfenden,6242
6243,Georgetown University Press,6243
6244,Royce Baker Pub.,6244
6245,Presidio Press,6245
6246,Hylas Publishing,6246
6247,Venus,6247
6248,Bella books,6248
6249,Robert Hale Ltd,6249
6250,Evans Brothers Ltd,6250
6251,Michael Di Capua Books,6251
6252,Great Books Foundation,6252
6253,Laughing Elephant,6253
6254,Granite Hills PR,6254
6255,Made Ez Products,6255
6256,Cortina,6256
6257,Thomas Bouregy &amp; Co,6257
6258,Sunbelt Publications,6258
6259,Baker Book House Co,6259
6260,Scholastic Audio Cassette,6260
6261,American Success Institute,6261
6262,"UTB, Stuttgart",6262
6263,"ACA Publications, Inc.",6263
6264,University Society Inc,6264
6265,Ce Shore Publishing Company,6265
6266,Kitchen Sink Press,6266
6267,Watershed Books,6267
6268,Tormont Publications Inc,6268
6269,Successories,6269
6270,Steven J. Nash Publishing,6270
6271,Quantum Institute,6271
6272,Lessons in Leadership,6272
6273,Wholeness Press,6273
6274,Vision Publications (MI),6274
6275,Blue Point Books,6275
6276,F. J. Roberts Publishing,6276
6277,"Fame Publishing, Inc.",6277
6278,Inspirational Books East,6278
6279,Montbec,6279
6280,Free to Soar,6280
6281,Integral Publishing,6281
6282,Vittorio Media Inc,6282
6283,Horizon Press,6283
6284,Cook Communications Ministries,6284
6285,Taylor Productions,6285
6286,Premier Press,6286
6287,RotoVision,6287
6288,Kessinger Publishing,6288
6289,Americana Souvenirs &amp; Gifts,6289
6290,ColÃ©gio de Lamego,6290
6291,John Bartholomew &amp; Son,6291
6292,Editorial Editex,6292
6293,Todd McFarlane Productions,6293
6294,Syros/Alternatives,6294
6295,Music Sales Corporation,6295
6296,Magna Books Inc Remainder,6296
6297,FDC Publishing Corporation,6297
6298,Marietti,6298
6299,Visibooks,6299
6300,Taschen America Llc,6300
6301,IDW Publishing,6301
6302,PardÃ?Â¨s,6302
6303,Hansen House,6303
6304,Pendo,6304
6305,Ludlow Press,6305
6306,MC Press,6306
6307,Sounds True,6307
6308,Focus Publishing,6308
6309,Wildfire Books,6309
6310,Roseway,6310
6311,Laventurine,6311
6312,Salmon Publishing,6312
6313,BookSurge Publishing,6313
6314,Verlag Edition Text + Kritik,6314
6315,Accelerated Development,6315
6316,Companion Press,6316
6317,Frederic C. Beil Publisher,6317
6318,Slab-O-Concrete Publications,6318
6319,Marlowe Company,6319
6320,Benjamin/Cummings Pub. Co,6320
6321,Wexford College Press,6321
6322,Clarendon Press,6322
6323,Dovetail Books,6323
6324,The O Brien Press Ltd,6324
6325,Capital Research Center,6325
6326,BahÃ¡'Ã­ Pub. Trust,6326
6327,Fedhealth,6327
6328,Brookings Institution Press,6328
6329,Time Life UK,6329
6330,Cassell Illustrated,6330
6331,Simply Read Books,6331
6332,Macmillan Canada,6332
6333,Random House New Zealand,6333
6334,Buschekbooks,6334
6335,Heart of the Lakes Publishing,6335
6336,Ediciones Universal,6336
6337,ArlÃ©a,6337
6338,Liber Ã©ditions,6338
6339,Oh Editions,6339
6340,M.G. Hurtig [,6340
6341,Mcgraw-hill Ryerson Ltd(canada,6341
6342,Arnold Publishers,6342
6343,"Oxmoor House, Inc.",6343
6344,"Junior League of Oakland-East Bay, Inc.",6344
6345,Creative Homeowner Press,6345
6346,Ludwig Von Mises Institute,6346
6347,"Midland Publishing, Ltd.",6347
6348,Wild Ox Press,6348
6349,Boxwood Pr,6349
6350,McBooks Press,6350
6351,Winthrop Publishers,6351
6352,Amberco Press,6352
6353,Digital Press,6353
6354,"Saddleback Publishing, Inc.",6354
6355,"Schott, Mainz",6355
6356,C.H. Beck,6356
6357,Walter,6357
6358,"Hoffmann u. C., Hbg.",6358
6359,"F. Fournies &amp; Associates, Incorporated",6359
6360,Advanced Vivarium Systems,6360
6361,Langewiesche-Brandt,6361
6362,Verlag im Waldgut,6362
6363,"Editorial Grijalbo, S.A. de C.V.",6363
6364,Wolgemuth &amp; Hyatt,6364
6365,Pocahontas Pr,6365
6366,Forlaget Oktober,6366
6367,Institute for Aboriginal Development Publications,6367
6368,Greenwich Publishing Group,6368
6369,Unity House,6369
6370,Agata,6370
6371,Unidad,6371
6372,Peregrine Smith Books,6372
6373,Shoemaker &amp; Hoard,6373
6374,University Press of the Pacific,6374
6375,Wizkids,6375
6376,Planet Dexter,6376
6377,David &amp; Charles Children's Books,6377
6378,Dancing Star Books,6378
6379,Dell Pub. Col,6379
6380,Granada Publishing,6380
6381,Great Potential Pr Inc,6381
6382,Editions du ReliÃ?Â©,6382
6383,Saddle Mountain Press,6383
6384,Bridge City Books,6384
6385,Siena,6385
6386,Ltdbooks,6386
6387,Worldwide Mysteries,6387
6388,Mercury Press (Canada),6388
6389,Prensa EspaÃ±ola,6389
6390,Lpg Distribution,6390
6391,OGO Books,6391
6392,Seven Stories,6392
6393,Country Roads Press,6393
6394,Hatier Scolaire,6394
6395,Ecole des Loisirs,6395
6396,Amnesty Publishing,6396
6397,Periplus Editions,6397
6398,Lotus Press,6398
6399,Fajar Bakti,6399
6400,"Acumen House, LLC.",6400
6401,McSweeneys Books,6401
6402,Te Neues Publishing Company,6402
6403,Speculation Press,6403
6404,QÃ¼Ã¡syeditorial,6404
6405,Advocate Books,6405
6406,Treasure Tower Press,6406
6407,Listener's Press,6407
6408,Solar Press (OH),6408
6409,Amacom,6409
6410,Standard Publishing Company,6410
6411,Standard Pub,6411
6412,Istituto geografico De Agostini,6412
6413,Penguin USA (P),6413
6414,Terra Nova Pr,6414
6415,Virago Pr,6415
6416,Robert Bentley Publishers,6416
6417,"Maupin House Publishing, Inc.",6417
6418,House of Stratus Ltd,6418
6419,Trotman &amp; Company Ltd,6419
6420,Art Books International,6420
6421,Marshall Pickering,6421
6422,Elliot Right Way Books,6422
6423,Green Magic,6423
6424,Kyle Cathie Ltd,6424
6425,DUMONT monte,6425
