,author_name,author_id
18487,Mary Freeman,18487
18488,Robert Levinson,18488
18489,MacDonald Trish Skillman,18489
18490,Earl Mindell,18490
18491,Hudson Rivers,18491
18492,John Locke,18492
18493,Francis Fukuyama,18493
18494,Arlette Cousture,18494
18495,John Dryden,18495
18496,Ronald J. Sider,18496
18497,Arianna Stassinopoulos Huffington,18497
18498,Margaret Walker,18498
18499,Deborah Kent,18499
18500,Patricia McKissack,18500
18501,Robert Hall,18501
18502,Albert Speer,18502
18503,Alphonso Pinkney,18503
18504,Maurits Cornelis Escher,18504
18505,Jerome McGann,18505
18506,Mortimer Adler,18506
18507,R. T. Davies,18507
18508,Leslie Howard Owens,18508
18509,Leonard Michaels,18509
18510,David D. Carroll,18510
18511,Larry Brown,18511
18512,Robert. Perske,18512
18513,Philip J Hermann,18513
18514,Frank Ching,18514
18515,Helen Varney,18515
18516,Donna Lawson,18516
18517,Glenn Doman,18517
18518,Roger K. Freeman,18518
18519,Richard Lamparski,18519
18520,Dan Gookin,18520
18521,Monteith,18521
18522,Robert Perske,18522
18523,Andrea Seigel,18523
18524,Cecily von Ziegesar,18524
18525,Robert Gandt,18525
18526,Warner Bros. Pictures,18526
18527,Joel Meredith,18527
18528,Stephen Kuusisto,18528
18529,Ph.D. Lawrence E. Shapiro,18529
18530,Kiki Thorpe,18530
18531,Vincent  Douglas,18531
18532,Reginald Martin,18532
18533,Lily Pond,18533
18534,Julie Adair King,18534
18535,M MACK,18535
18536,Mina Ford,18536
18537,Kevin Phillips,18537
18538,Roger Sherman  Loomis/Loomis,18538
18539,Geoffrey Moore,18539
18540,Jan Jasper,18540
18541,Sid Lerner,18541
18542,"Robert D., Jr. Richardosn",18542
18543,Suzanne Vega,18543
18544,A. J. Meadows,18544
18545,Francis J. Ripley,18545
18546,Diane Zahler,18546
18547,Kevin Orlin Johnson,18547
18548,Nicholas Boothman,18548
18549,Jana Nemecjirak,18549
18550,Andy Griffiths,18550
18551,Roger Mellott,18551
18552,Jeffrey Strausser,18552
18553,Lanier Graham,18553
18554,Diego Uribe,18554
18555,J.J. Mendoza Fernandez,18555
18556,JOHN POLLACK,18556
18557,Maggio,18557
18558,LOUISE SHAFFER,18558
18559,John Bester,18559
18560,Dean Ing,18560
18561,Andrew Zimbalist,18561
18562,Daniel Duane,18562
18563,A. C. Weisbecker,18563
18564,Jessica Pallingston,18564
18565,Charles Darwin,18565
18566,Russ Rymer,18566
18567,John Broderick,18567
18568,Bella Pollen,18568
18569,Abraham Joshua Heschel,18569
18570,Michael Gluzman,18570
18571,Kay Turner,18571
18572,"C. Alexander, Phd Simpkins",18572
18573,Lisa Schiffman,18573
18574,Lawrence Shainberg,18574
18575,Gary Shteyngart,18575
18576,Ari L. Goldman,18576
18577,Yair Weinstock,18577
18578,M. Arbel,18578
18579,Mary Antin,18579
18580,Rius,18580
18581,Gillian Helfgott,18581
18582,William Bright,18582
18583,Mascha KalÃ©ko,18583
18584,Madhur Jaffrey,18584
18585,Barbara E. Cohen,18585
18586,Bob Reiss,18586
18587,Kathryn Reiss,18587
18588,Sheneska Jackson,18588
18589,Nancy Cain,18589
18590,Marilyn Monroe,18590
18591,Loretta Schwartz-Nobel,18591
18592,Kathleen Fischer,18592
18593,Bette Matthews,18593
18594,Miller Sue,18594
18595,Rose Boyt,18595
18596,Diane Warner,18596
18597,Henry Gilroy,18597
18598,Lolita Files,18598
18599,John Herman,18599
18600,Norbert Ehrenfreund,18600
18601,Karen Barber,18601
18602,Leon Bing,18602
18603,Candice Kohl,18603
18604,John Egerton,18604
18605,Jane Schweitzer,18605
18606,Jan Zita Grover,18606
18607,Suzanne B.  Robotti,18607
18608,PATRICIA MARX,18608
18609,Dan Reed,18609
18610,STASE MA MICHAELS,18610
18611,James Joseph,18611
18612,Bernadette Vallely,18612
18613,Christopher Joyce,18613
18614,R R. McDonald,18614
18615,David James Smith,18615
18616,Don Lasseter,18616
18617,Catherine Todd,18617
18618,James Defelice,18618
18619,Patti McDonald M.Ed.,18619
18620,Mark Button,18620
18621,Richard J. DeGrandpre,18621
18622,June Fleming,18622
18623,Lauren Cowen,18623
18624,John Rolfe Gardiner,18624
18625,Anistatia R. Miller,18625
18626,Margaret A. Robinson,18626
18627,Philippa Moyle,18627
18628,Barbara Shapiro,18628
18629,Kurt R. A. Giambastiani,18629
18630,Austin Bay,18630
18631,David Ramus,18631
18632,JOHN CASE,18632
18633,Barbara Gordon,18633
18634,Betty N. Chase,18634
18635,Laura Abbot,18635
18636,Dawn Atkins,18636
18637,Peggy Burton,18637
18638,Colin MacInnes,18638
18639,David C. Korten,18639
18640,Michael Okuda,18640
18641,Rick Sternbach,18641
18642,Brett Silverstein,18642
18643,Rice Anne,18643
18644,Will Jacobs,18644
18645,Martin Gottfried,18645
18646,Jonathan Winters,18646
18647,Carl A Hammerschlag,18647
18648,Brenda Clough,18648
18649,Caryl Phillips,18649
18650,Michelle Cliff,18650
18651,April Stevens,18651
18652,Catherine Cusset,18652
18653,Tobias Jones,18653
18654,Ian Mcewan,18654
18655,Michael Lesy,18655
18656,David Elliot Cohen,18656
18657,Elizabeth Pantley,18657
18658,Thich Nhat Hahn,18658
18659,Isabella Dusi,18659
18660,Edna St. Vincent Millay,18660
18661,Karl Rahner,18661
18662,Rowan Williams,18662
18663,Giovanni,18663
18664,William Upski Wimsatt,18664
18665,Cyndi Smith,18665
18666,Dennis Jackson,18666
18667,J. K. Arden,18667
18668,Ruby White,18668
18669,Cindy Packard,18669
18670,Mary Jane Moffat,18670
18671,Nanci A. Lyman,18671
18672,LOUISE FOLEY,18672
18673,A. Bry,18673
18674,David McCumber,18674
18675,J. A. Baker,18675
18676,Caroline Alexander,18676
18677,Richard Francis,18677
18678,Janice Deaner,18678
18679,John Scott Shepherd,18679
18680,James A Houston,18680
18681,Hans Christian Von Baeyer,18681
18682,Jr. O. B. Hardison,18682
18683,Evan Handler,18683
18684,Barbara Kesel,18684
18685,Alexander S. Murray,18685
18686,Eugene Kogan,18686
18687,Rick R. Reed,18687
18688,Hugh Cave,18688
18689,Ann E. Imbrie,18689
18690,Joan Perry,18690
18691,Joe Henderson,18691
18692,Jeroen Brouwers,18692
18693,Anthony McCarten,18693
18694,Clare De Vries,18694
18695,Herve Gulbert,18695
18696,Dave Benbow,18696
18697,Bart Yates,18697
18698,Robert L. Arpin,18698
18699,Josh Lanyon,18699
18700,Robert Taylor,18700
18701,Alexander Chee,18701
18702,Winona LaDuke,18702
18703,Richard Rohmer,18703
18704,Kelly Winters,18704
18705,Lillian Faderman,18705
18706,Sharon Drummond,18706
18707,Daniel Woodrell,18707
18708,Annie Garrett,18708
18709,Sands Hall,18709
18710,Ralph. Daigh,18710
18711,Leo Cooper,18711
18712,Angus Wells,18712
18713,Graham Lineham,18713
18714,Barry W McCarthy,18714
18715,Bill Lawrence,18715
18716,Peter J. Andrews,18716
18717,Marten Jensen,18717
18718,Reid Bramblett,18718
18719,Daniel Mangin,18719
18720,J. Stephen Lang,18720
18721,Editors of ESRI Press,18721
18722,Tim Ritchey,18722
18723,Douglas B. Smith,18723
18724,John Warriners,18724
18725,John Cunyus Hodges,18725
18726,FRANKLYNN PETERSON,18726
18727,Mary Campione,18727
18728,Nathan Gurewich,18728
18729,L. Casey Larijani,18729
18730,Roger L. Welsch,18730
18731,William C. Byham,18731
18732,Bernice Randall,18732
18733,Steve Rushin,18733
18734,Jean Rysstad,18734
18735,Chris Lori,18735
18736,Randall Ware,18736
18737,Ted Plantos,18737
18738,Ann Johnson,18738
18739,Marie Boroff,18739
18740,Marie-Emily Sendrea,18740
18741,"Harry, Jr. Harrison",18741
18742,Andrew Peter Vayda,18742
18743,Cherie Carter-Scott,18743
18744,Patricia Bell-Scott,18744
18745,Charles W. Kegley,18745
18746,Jonathan Beaty,18746
18747,Roger Lacasse,18747
18748,Jack O'Connell,18748
18749,Dick Schaap,18749
18750,Jesse Browner,18750
18751,Darcy O'Brien,18751
18752,Gerry Spence,18752
18753,Jean Conklin,18753
18754,Sheila Walsh,18754
18755,CAMIKA SPENCER,18755
18756,Pierre-Ambroise-FranÃ?Â§ois Choderlos de Laclos,18756
18757,William Ury,18757
18758,DAN JENKINS,18758
18759,Martha Southgate,18759
18760,SCOTT PHILLIPS,18760
18761,Tom Coyne,18761
18762,Pete Fromm,18762
18763,Nuha Radi,18763
18764,Marcus Stevens,18764
18765,T. Harv Eker,18765
18766,Nick Malgieri,18766
18767,Joe Ortiz,18767
18768,Pam Krauss,18768
18769,Charles W. Chesnutt,18769
18770,E. A. Pollard,18770
18771,Charles McCabe,18771
18772,Lonnie E. Maness,18772
18773,Ruth Doan MacDougall,18773
18774,David Seaman,18774
18775,Fyre Jean Graveline,18775
18776,Nick Walker,18776
18777,Samuel Delany,18777
18778,Aleta Karstad,18778
18779,Linda Roghaar,18779
18780,Jim Heid,18780
18781,David Heber,18781
18782,Steven G. Pratt,18782
18783,Gay Hendricks,18783
18784,Peter Sheridan,18784
18785,Scott Lasser,18785
18786,Dan McGraw,18786
18787,K. Patchen,18787
18788,David Comfort,18788
18789,Faith Popcorn,18789
18790,Shawn Brennan,18790
18791,Jacqueline D. Hamilton,18791
18792,Lynie Arden,18792
18793,Cameron S. Foote,18793
18794,Wendy Peck,18794
18795,Chris Lea,18795
18796,Larry Ullman,18796
18797,Tom Negrino,18797
18798,Jodie Dalgleish,18798
18799,Garo Green,18799
18800,Susan Sweeney,18800
18801,Cheryl Demas,18801
18802,Stephen Spainhour,18802
18803,Peri H. Pakroo,18803
18804,Michele  Bolton,18804
18805,Judy George,18805
18806,Patricia Cobe,18806
18807,Maria T. Bailey,18807
18808,Lisa M. Roberts,18808
18809,John C. Behrendt,18809
18810,JosÃ© Angel MaÃ±as,18810
18811,Annabel Giles,18811
18812,Howard Jacobson,18812
18813,JosÃ© Luis de Vilallonga,18813
18814,Daniel J. Kindlon,18814
18815,Elaine Williams,18815
18816,Steven M. Newman,18816
18817,Elizabeth E. Heilman,18817
18818,Owen Whittaker,18818
18819,William M. Valtos,18819
18820,Jennifer Baker,18820
18821,Zuleikha Mayat,18821
18822,Rick Stein,18822
18823,Arthur Upfield,18823
18824,RenÃ?Â©-Victor Pilhes,18824
18825,Richard Jorif,18825
18826,Miriam Mafai,18826
18827,Isoko Hatano,18827
18828,AgustÃ­ Alcoberro,18828
18829,Joseph McBride,18829
18830,Courtney Brown,18830
18831,S.M. Stirling,18831
18832,Nicolas Van Pallandt,18832
18833,Charles R. Pellegrino,18833
18834,Alexander Jablokov,18834
18835,Traci Briery,18835
18836,Penelope Ody,18836
18837,Law School Admission Staff,18837
18838,Steven Foster,18838
18839,Kim Todd,18839
18840,Charles E. Funk,18840
18841,Luis Alberto Urrea,18841
18842,Michael Bad Hand Terry,18842
18843,Hilary Norman,18843
18844,William G. Benham,18844
18845,Harold Clurman,18845
18846,Ilan Kutz,18846
18847,Patricia Monaghan,18847
18848,Laura Lee Guhrke,18848
18849,Maris Soule,18849
18850,Carly Bishop,18850
18851,Chris Ward,18851
18852,Mike Daisey,18852
18853,Cintra Wilson,18853
18854,Jeff Long,18854
18855,Sabine Blazy,18855
18856,Joan RendÃ©,18856
18857,AvelÂ¨lÃ­ ArtÃ­s-Gener,18857
18858,Dave Andrews,18858
18859,Ann Spangler,18859
18860,Rosemary Low,18860
18861,Shona Dunlop MacTavish,18861
18862,Abk Publ,18862
18863,Babs Harrison,18863
18864,Bill Gothard,18864
18865,Ed Silvoso,18865
18866,Hilde Eynikel,18866
18867,Gregg Andrew Hurwitz,18867
18868,Alexandra Raife,18868
18869,Al Sarrantonio,18869
18870,Robert D. San Souci,18870
18871,S. K. McClafferty,18871
18872,Tanya Ann Crosby,18872
18873,Henry W. Hocherman,18873
18874,Alexander Key,18874
18875,Brenda B. Canary,18875
18876,Irving Weinman,18876
18877,Jojo Moyes,18877
18878,James Dodson,18878
18879,Arthur Bresnahan Busbey,18879
18880,Plum Sykes,18880
18881,AMELIA ATWATER-RHODES,18881
18882,Andrew Dymond,18882
18883,Keith Decandido,18883
18884,Jan Saudek,18884
18885,John Davidson,18885
18886,ROBERT COLLINS,18886
18887,David Owen,18887
18888,Garry Kilworth,18888
18889,David Daniel  Kennedy,18889
18890,Gord Downie,18890
18891,Lindsay Porter,18891
18892,Stan Fischler,18892
18893,Alison Gordon,18893
18894,ELIZABETH ANN SCARBOROUGH,18894
18895,Karin Muller,18895
18896,Dorothy Leeds,18896
18897,Maureen McCarthy,18897
18898,CHERYL RICHARDSON,18898
18899,Jeanne Dams,18899
18900,Nicholas Henry,18900
18901,Mark Alan Stewart,18901
18902,Matthew Moen,18902
18903,Patrick Joyce,18903
18904,Peter L. Berger,18904
18905,James  Weigel,18905
18906,Collings,18906
18907,William S. Maltby,18907
18908,SHELDON KOPP,18908
18909,FRED GOODMAN,18909
18910,Amilcar Sebastian Mercado,18910
18911,Eric W. Gritsch,18911
18912,Wendy Madgewick,18912
18913,Graham Fuller,18913
18914,Boye Lafayette De Mente,18914
18915,Barry M. Farber,18915
18916,Luisah Teish,18916
18917,Stephanie Nolen,18917
18918,David M Brownstone,18918
18919,Jonathan L.  Goldman,18919
18920,S. K. Tillyard,18920
18921,Richard Trench,18921
18922,Lao Tzu,18922
18923,RUSSELL SHORTO,18923
18924,"Bruce, Dr Fogle",18924
18925,Suzanne  Havala,18925
18926,Edward Marston,18926
18927,Peter Schmidt,18927
18928,Plantagenet Somerset Fry,18928
18929,Daniel Mark Epstein,18929
18930,Susanne Batzdorff,18930
18931,W. G. Sebald,18931
18932,Jacquelyne Jones-North,18932
18933,Joanne Ball,18933
18934,Anne Breton,18934
18935,N. St. J. Groom,18935
18936,Jeri Lyn Ringblum,18936
18937,Madeleine Marsh,18937
18938,Ralph Mayer,18938
18939,Lynne Vallone,18939
18940,Woodward Bischoff,18940
18941,FRANK KERMODE,18941
18942,Judith Healey,18942
18943,Howard Spring,18943
18944,Jean A. S. Strauss,18944
18945,William Stainback,18945
18946,Judy M. Iseke-Barnes,18946
18947,Harry K. Wong,18947
18948,T. F. Banks,18948
18949,Patrick Cauvin,18949
18950,Exbrayat,18950
18951,Vera Southgate,18951
18952,Christian Signol,18952
18953,James Herlihy,18953
18954,Annie FranÃ?Â§ois,18954
18955,F Groult,18955
18956,Joseph Joffo,18956
18957,Sarah Harrison,18957
18958,RÃ?Â©gine Deforges,18958
18959,Denis Ledogar,18959
18960,Pauline Alama,18960
18961,Gary Goshgarian,18961
18962,Tony De Bolfo,18962
18963,Bernadette Menu,18963
18964,Lourdes FernÃ¡ndez-Ventura,18964
18965,Michael Knight,18965
18966,Mike Bryan,18966
18967,Petra Morsbach,18967
18968,Frank Ronan,18968
18969,Isabel Losada,18969
18970,Ralf Sotscheck,18970
18971,Mavis Cheek,18971
18972,ClÃ?Â©ment Weill Raynal,18972
18973,Julia Onken,18973
18974,Stephan Grundy,18974
18975,Angela Hausner,18975
18976,Jake Halpern,18976
18977,J G Ballard,18977
18978,Michael Marsh Smith,18978
18979,Christopher Buckley,18979
18980,Terry Bisson,18980
18981,Sandra Choron,18981
18982,Cynthia DeFelice,18982
18983,Nelle McFather,18983
18984,Douglas Glover,18984
18985,Richard Ives,18985
18986,Bernice Rubens,18986
18987,Chufo Llorens,18987
18988,Ian Harman,18988
18989,GÃ¼nter Wallraff,18989
18990,David Cogswell,18990
18991,Paul Dengelegi,18991
18992,Sy Montgomery,18992
18993,Juliet Marillier,18993
18994,Jim Bohannon,18994
18995,Peter Garrison,18995
18996,W.L. Rusho,18996
18997,A. William Robinson,18997
18998,Coyote Gordon,18998
18999,Julia Voznesenskaya,18999
19000,F Springer,19000
19001,David Fraser,19001
19002,Andrea Simmen,19002
19003,James Hamilton-Paterson,19003
19004,James Walsh,19004
19005,Samuel Hofer,19005
19006,Christopher Small,19006
19007,Humphrey Carpenter,19007
19008,Jon Land,19008
19009,Andrea BlanquÃ©,19009
19010,Geoffrey C. Bowker,19010
19011,Ross A. MacInnes,19011
19012,"Bob, Ferguson",19012
19013,Elizabeth Taylor,19013
19014,Kurt Busiek,19014
19015,"Howard Gold,Mike Chaykin",19015
19016,Damon Knight,19016
19017,Dennis O'Neil,19017
19018,Tony C. Caputo,19018
19019,Mark Salisbury,19019
19020,Larry Young,19020
19021,Ansen Dibell,19021
19022,Nat Gertler,19022
19023,Durwin Talon,19023
19024,Andrew Lang,19024
19025,David Langford,19025
19026,J. Frazer,19026
19027,LEE CHILD,19027
19028,Jeanette Parsons Egan,19028
19029,Harry Bingham,19029
19030,Catherine Whitney,19030
19031,Ken Goddard,19031
19032,Josh Webster,19032
19033,John Godey,19033
19034,Sophie Dunbar,19034
19035,Peter Elkind,19035
19036,Carol Brennan,19036
19037,Liz Williams,19037
19038,Pat Murphy,19038
19039,Katya Reimann,19039
19040,Trish Janeshutz,19040
19041,Robert L. Stevenson,19041
19042,Robert Newman,19042
19043,Gordon Burn,19043
19044,Heather Parkinson,19044
19045,William T. Vollman,19045
19046,J. H. Stape,19046
19047,David Mauk,19047
19048,Hana Sambrook,19048
19049,Dylan Thomas,19049
19050,John December,19050
19051,Charles Ryan,19051
19052,Elizabeth Appell,19052
19053,Kris Nelscott,19053
19054,Dave Klein,19054
19055,Jay R. Bonansinga,19055
19056,Anne Capeci,19056
19057,Phyllis Curott,19057
19058,Nancy O'Hara,19058
19059,Brian Davis,19059
19060,Madge Swindell,19060
19061,Paulette Bates Alden,19061
19062,Polybius,19062
19063,Maria Campbell,19063
19064,Ilene Cooper,19064
19065,Seymour Simon,19065
19066,Ann Coleridge,19066
19067,Stan Smith,19067
19068,Gayle Pearson,19068
19069,Lucy Daniels,19069
19070,Holly Jacobs,19070
19071,Leslie Brennen,19071
19072,Betty Brooks,19072
19073,Diane Gates Robinson,19073
19074,Elizabeth English,19074
19075,Candace McCarthy,19075
19076,John Keane,19076
19077,Sarah Champion,19077
19078,Lauren McCrossan,19078
19079,Christine Butterworth,19079
19080,Lynne Cheney,19080
19081,Laurence,19081
19082,Quentin Tarantino,19082
19083,Mildred Colvin,19083
19084,Etty Hillesum,19084
19085,R Dahl,19085
19086,Peter Tompkins,19086
19087,Blake,19087
19088,Monique Borgerhoff Mulder (ed),19088
19089,John Krich,19089
19090,Sydney Stahl Weinberg,19090
19091,Marc Gellman,19091
19092,Mike Chinoy,19092
19093,Guy Kawasaki,19093
19094,Marina Mahathir,19094
19095,Turgut A. Akter,19095
19096,Margaret Cheney,19096
19097,Michael Douglas de Jong,19097
19098,Jodi Levy,19098
19099,James Reaney,19099
19100,Anne Isaacs,19100
19101,Veit Heinichen,19101
19102,Nan McCarthy,19102
19103,Herbert Rosendorfer,19103
19104,Diana Beate Hellmann,19104
19105,Bonita Thompson,19105
19106,SAM HAMILL,19106
19107,Arthur  Myers,19107
19108,Fate Magazine Editor,19108
19109,George Konrad,19109
19110,Susan Neunzig Cahill,19110
19111,Daniel Butler,19111
19112,Brenda Meehan-Waters,19112
19113,JOHN HART,19113
19114,Stephen Leather,19114
19115,Demirkan,19115
19116,Annegret Held,19116
19117,Charles Simmons,19117
19118,Hartmut Schickert,19118
19119,Pausewang,19119
19120,Lloyd E. Hill,19120
19121,David Stiles,19121
19122,Jennifer Armstrong,19122
19123,Billy Collins,19123
19124,Sharon Peters,19124
19125,Russell Mead,19125
19126,Moore,19126
19127,Gwen Tourret,19127
19128,Ver Southgate,19128
19129,Alison Acheson,19129
19130,David Cutts,19130
19131,Clyde R. Bulla,19131
19132,Dorothy McKay Martin,19132
19133,Martin Godfrey,19133
19134,Elizabet Coatsworth,19134
19135,Tony Hutchings,19135
19136,Sherry Bunin,19136
19137,Marci McGill,19137
19138,Mark Oman,19138
19139,Susan Terris,19139
19140,John Ball,19140
19141,Jocelyn Stevenson,19141
19142,Shelley Bedik,19142
19143,Katherine Farris,19143
19144,Laura Rader,19144
19145,Joann Ross,19145
19146,Silhouette,19146
19147,Val Daniels,19147
19148,J Ingram,19148
19149,Kathy Wilburn,19149
19150,Amanda Stephens,19150
19151,Martyn Godfrey,19151
19152,Dorothy Bastien,19152
19153,D.J. Arneson,19153
19154,Grace Maccarone,19154
19155,Sharon E. McKay,19155
19156,Sean O Huigin,19156
19157,John Creasey,19157
19158,MARGERY WILLIAMS,19158
19159,Gordon D. Shirreffs,19159
19160,Marion Holland,19160
19161,Toni L.P. Kelner,19161
19162,Erica Farber,19162
19163,Eric Wilson,19163
19164,Marilyn Halvorson,19164
19165,Vicki Erwin,19165
19166,Paul Hutchins,19166
19167,Pauline Watson,19167
19168,Miriam Hodgson,19168
19169,Dian Dincin Buchman,19169
19170,Frances Rickett,19170
19171,Robert Bright,19171
19172,SCOTT YOUNG,19172
19173,Barbara Hazen,19173
19174,Trinka Hakes Noble,19174
19175,Kathy Stinson,19175
19176,JUDY DUNN,19176
19177,Wendy Cheyette Lewison,19177
19178,GILLES TIBO,19178
19179,Jerry Lane,19179
19180,Marcia Wiesbauer,19180
19181,Bob Philips,19181
19182,Simple Simon,19182
19183,Wenda Young,19183
19184,Louise Gikow,19184
19185,Nikki Tate,19185
19186,Ann Bryant,19186
19187,Veronica Eddy Brock,19187
19188,Lillian Hoban,19188
19189,Sharon Gordon,19189
19190,Rose Greydanus,19190
19191,M.J. Carr,19191
19192,France Burnett,19192
19193,Roger Kilroy,19193
19194,Tessa Kay,19194
19195,Pat Brigandi,19195
19196,BOB CARLISLE,19196
19197,Kay Gregory,19197
19198,Kathy Mitchell,19198
19199,Michael Eagle,19199
19200,Jeffrey Scherer,19200
19201,Roger Pare,19201
19202,Mary Oliver,19202
19203,Sally Cheney,19203
19204,Bonnie Lou Risby,19204
19205,Modern Publisher,19205
19206,Cathy East Dubowski,19206
19207,Jay Russell,19207
19208,Brian Cochran,19208
19209,Roberta Collier-Morales,19209
19210,Linda Ford,19210
19211,John W McDermott,19211
19212,Dallas Murphy,19212
19213,Jill Roe,19213
19214,Christine Johnston,19214
19215,Patti Massman,19215
19216,Juana TrullÃ¡s,19216
19217,Sara Douglass,19217
19218,Carl Malamud,19218
19219,Craig Hunt,19219
19220,J. Thomas,19220
19221,David Rosenberg,19221
19222,John Gay,19222
19223,Philip Morrison,19223
19224,J. C. Masterman,19224
